linea;codigo;"nombre local";"motivo de fallo"
6;39485;"PIZARRO PIZARRO KHAREM MARINA";"El código de local '39485' ya existe (línea 6)."
7;11974;"MINIMARKET ULI ANTO MAGDA SOFI Y FAMILIA";"El código de local '11974' ya existe (línea 7)."
12;11197;"ELIZABETH DEL CARMEN ALARCON ESCOBAR";"El código de local '11197' ya existe (línea 12)."
13;3859;"TORRES VENEGAS XIMENA LORETO";"El código de local '3859' ya existe (línea 13)."
14;10615;"PENALOZA MEZA JUAN";"El código de local '10615' ya existe (línea 14)."
15;3922;"SABATINI CABRERA KATHERINE ANDREA";"El código de local '3922' ya existe (línea 15)."
18;89714;"SOCIEDAD DE INVERSIONES DEPORTIVAS PATCHA LIMITADA";"El código de local '89714' ya existe (línea 18)."
19;69700;"CARLOS RAFAEL MUNOZ OLGUIN";"El código de local '69700' ya existe (línea 19)."
20;4162;"ACEVEDO MENARES PAOLA ANDREA";"El código de local '4162' ya existe (línea 20)."
29;9349;"SANCHEZ SANCHEZ MAGALI BIENVENIDA";"El código de local '9349' ya existe (línea 29)."
33;14734;"LAVADIE DIAZ VALERIA DALY";"El código de local '14734' ya existe (línea 33)."
34;4240;"ALEJANDRA ESPINOZA LTDA";"El código de local '4240' ya existe (línea 34)."
35;12182;"CODOCEDO GUTIERREZ ESTER PATRICIA";"El código de local '12182' ya existe (línea 35)."
36;14765;"HERRERA BENAVIDES JAIME ENRIQUE";"El código de local '14765' ya existe (línea 36)."
37;88813;"SERGIO SEBASTIAN JARA RIVERA";"El código de local '88813' ya existe (línea 37)."
38;3810;"GALVEZ VALENZUELA BLANCA LUISA";"El código de local '3810' ya existe (línea 38)."
39;23713;"PANIFICADORA LA MARITIMA LIMITADA";"El código de local '23713' ya existe (línea 39)."
40;66798;"BARRIOS SALGADO MARGARETH JULIE";"El código de local '66798' ya existe (línea 40)."
42;14906;"PENAILILLO VILCHES AIDA DEL CARME";"El código de local '14906' ya existe (línea 42)."
44;24567;"SUPERMERCADO LOS MAITENES SPA";"El código de local '24567' ya existe (línea 44)."
47;70361;"SOCIEDAD COMERCIAL SANTIS MOYA Y CIA LTDA";"El código de local '70361' ya existe (línea 47)."
50;86200;"ALOJAMIENTO Y DE SERVICIO DE COMIDAS ERIC GAETE EIRL";"El código de local '86200' ya existe (línea 50)."
