linea;codigo;"nombre local";"motivo de fallo"
2;587482;"VARGAS MARIA";"El código de local '587482' ya existe (línea 2)."
3;763709;"JOSE ABURTO INOSTROZA";"El código de local '763709' ya existe (línea 3)."
4;881950;"INVERSIONES SAN ANDRES SPA";"El código de local '881950' ya existe (línea 4)."
5;1535277;"PATRICIA FILGUEIRA GALLARDO";"El código de local '1535277' ya existe (línea 5)."
6;2420033;"INVERSIONES EXXODO SPA";"El código de local '2420033' ya existe (línea 6)."
7;586906;"SOTO ARRIAGADA ELSA L.";"El código de local '586906' ya existe (línea 7)."
8;587272;"LEMARIE HELMUTH";"El código de local '587272' ya existe (línea 8)."
9;587780;"BARRIENTOS VIDAL ROSA";"El código de local '587780' ya existe (línea 9)."
10;589177;"VICTOR GATICA NEGRON";"El código de local '589177' ya existe (línea 10)."
11;589475;"GUALAMAN RESMA CRISTIAN";"El código de local '589475' ya existe (línea 11)."
12;615751;"GASTRONOMICA DEL SUR SPA";"El código de local '615751' ya existe (línea 12)."
13;711362;"ESMA E.I.R.L";"El código de local '711362' ya existe (línea 13)."
14;767429;"BELFAST SPA";"El código de local '767429' ya existe (línea 14)."
15;883067;"GASTRONOMICA Y COMERCIAL DEMIO SPA";"El código de local '883067' ya existe (línea 15)."
16;1390163;"ARRIAGADA SILVA RENE JORJE";"El código de local '1390163' ya existe (línea 16)."
17;1501013;"URRUTIA Y GARCIA LTDA.";"Error HTTP (400) geocodificando en línea 17."
18;1569457;"SERV. GASTRONOMICOS LA VITROLA SPA";"El código de local '1569457' ya existe (línea 18)."
19;1621963;"SOCIEDAD COMERCIAL NRD SPA";"El código de local '1621963' ya existe (línea 19)."
20;2104028;"MAVE DEL SUR SPA";"El código de local '2104028' ya existe (línea 20)."
21;2114535;"SOCIEDAD R Y R LIMITADA";"El código de local '2114535' ya existe (línea 21)."
22;2117571;"AROS Y TORRES LIMITADA";"El código de local '2117571' ya existe (línea 22)."
