linea;codigo;"nombre local";"motivo de fallo"
2;5173134;"ALMACEN EVELYN";"El código de local '5173134' ya existe (línea 2)."
3;4554342;"EL ALMACEN / TOP CUP";"El código de local '4554342' ya existe (línea 3)."
5;5693411;"KIOSCO HOSPITAL BIPROVINCIAL";"El código de local '5693411' ya existe (línea 5)."
6;3189349;"SOCIEDAD DIVINOS LIMITADA";"El código de local '3189349' ya existe (línea 6)."
7;5581403;"PUNTO GASTRONOMICO";"El código de local '5581403' ya existe (línea 7)."
11;6036817;"CAFETERIA LA TERRAZA - FUSION ALEGRIA";"El código de local '6036817' ya existe (línea 11)."
14;7073306;"GELATERIA BABU - FTS 120";"El código de local '7073306' ya existe (línea 14)."
15;6020414;"CONFITERIA FORNO GRANO";"El código de local '6020414' ya existe (línea 15)."
16;3800693;"PARQUE ACUATIVO AVIVA";"El código de local '3800693' ya existe (línea 16)."
18;4921686;"COMERCIALIZADORA LUIS ALBERTO HERRERA MUNOZ EIRL";"El código de local '4921686' ya existe (línea 18)."
