linea;codigo;"nombre local";"motivo de fallo"
2;680591;"32 HIPER LIDER";"El código de local '680591' ya existe (línea 2)."
5;680526;"41 HIPER LIDER";"El código de local '680526' ya existe (línea 5)."
7;680583;"45 HIPER LIDER";"El código de local '680583' ya existe (línea 7)."
8;680588;"46 HIPER LIDER";"El código de local '680588' ya existe (línea 8)."
9;680599;"48 HIPER LIDER";"El código de local '680599' ya existe (línea 9)."
10;680633;"49 HIPER LIDER";"El código de local '680633' ya existe (línea 10)."
11;680584;"55 HIPER LIDER";"El código de local '680584' ya existe (línea 11)."
12;680617;"57 HIPER LIDER";"El código de local '680617' ya existe (línea 12)."
13;615161;"58 HIPER LIDER";"El código de local '615161' ya existe (línea 13)."
15;680533;"73 HIPER LIDER";"El código de local '680533' ya existe (línea 15)."
16;680528;"76 HIPER LIDER";"El código de local '680528' ya existe (línea 16)."
18;680639;"83 HIPER LIDER";"El código de local '680639' ya existe (línea 18)."
19;615170;"84 HIPER LIDER";"El código de local '615170' ya existe (línea 19)."
20;680593;"85 HIPER LIDER";"El código de local '680593' ya existe (línea 20)."
21;680564;"88 HIPER LIDER";"El código de local '680564' ya existe (línea 21)."
22;574183;"94 HIPER LIDER";"El código de local '574183' ya existe (línea 22)."
23;680558;"97 HIPER LIDER";"El código de local '680558' ya existe (línea 23)."
24;584711;"99 HIPER LIDER";"El código de local '584711' ya existe (línea 24)."
25;995330;"182 HIPER LIDER";"El código de local '995330' ya existe (línea 25)."
28;885295;"457 HIPER LIDER";"El código de local '885295' ya existe (línea 28)."
29;1388096;"518 HIPER LIDER";"El código de local '1388096' ya existe (línea 29)."
30;680603;"607 HIPER LIDER";"El código de local '680603' ya existe (línea 30)."
31;680615;"620 HIPER LIDER";"El código de local '680615' ya existe (línea 31)."
32;727728;"654 HIPER LIDER";"El código de local '727728' ya existe (línea 32)."
34;1436750;"736 HIPER LIDER";"El código de local '1436750' ya existe (línea 34)."
