linea;codigo;"nombre local";"motivo de fallo"
2;819781;"PRONTO COPEC - BUIN";"El código de local '819781' ya existe (línea 2)."
3;673757;"PRONTO COPEC - BUIN";"El código de local '673757' ya existe (línea 3)."
4;1864923;"PRONTO COPEC - CERRILLOS";"El código de local '1864923' ya existe (línea 4)."
5;927451;"PRONTO COPEC - CERRILLOS";"El código de local '927451' ya existe (línea 5)."
6;673641;"PRONTO COPEC - CERRILLOS";"El código de local '673641' ya existe (línea 6)."
7;675561;"PRONTO COPEC - COLINA";"El código de local '675561' ya existe (línea 7)."
8;687497;"PRONTO COPEC - COLINA";"El código de local '687497' ya existe (línea 8)."
9;859804;"PRONTO COPEC - HUECHURABA";"El código de local '859804' ya existe (línea 9)."
10;677339;"PRONTO COPEC - LA CISTERNA";"El código de local '677339' ya existe (línea 10)."
11;1379598;"PRONTO COPEC - LA FLORIDA";"El código de local '1379598' ya existe (línea 11)."
12;1489145;"PRONTO COPEC - LA FLORIDA";"El código de local '1489145' ya existe (línea 12)."
13;2212701;"PRONTO COPEC - LA FLORIDA";"El código de local '2212701' ya existe (línea 13)."
14;1319942;"PRONTO COPEC - LA GRANJA";"El código de local '1319942' ya existe (línea 14)."
15;676263;"PRONTO COPEC - LA REINA";"El código de local '676263' ya existe (línea 15)."
16;1693001;"PRONTO COPEC - LAS CONDES";"El código de local '1693001' ya existe (línea 16)."
17;677890;"PRONTO COPEC - LAS CONDES";"El código de local '677890' ya existe (línea 17)."
18;1368885;"PRONTO COPEC - LAS CONDES";"El código de local '1368885' ya existe (línea 18)."
19;673685;"PRONTO COPEC - LAS CONDES";"El código de local '673685' ya existe (línea 19)."
20;677012;"PRONTO COPEC - MACUL";"El código de local '677012' ya existe (línea 20)."
21;678234;"PRONTO COPEC - MACUL";"El código de local '678234' ya existe (línea 21)."
22;2107386;"PRONTO COPEC - MAIPU";"El código de local '2107386' ya existe (línea 22)."
24;677027;"PRONTO COPEC - NUNOA";"El código de local '677027' ya existe (línea 24)."
25;2250763;"PRONTO COPEC - NUNOA";"El código de local '2250763' ya existe (línea 25)."
26;676627;"PRONTO COPEC - NUNOA";"El código de local '676627' ya existe (línea 26)."
27;1390428;"PRONTO COPEC - PADRE HURTADO";"El código de local '1390428' ya existe (línea 27)."
28;681064;"PRONTO COPEC - PEDRO AGUIRRE CERDA";"El código de local '681064' ya existe (línea 28)."
29;1523059;"PRONTO COPEC - PENAFLOR";"El código de local '1523059' ya existe (línea 29)."
30;808597;"PRONTO COPEC - PENALOLEN";"El código de local '808597' ya existe (línea 30)."
31;2146322;"PRONTO COPEC - PENALOLEN";"El código de local '2146322' ya existe (línea 31)."
32;1571285;"PRONTO COPEC - PENALOLEN";"El código de local '1571285' ya existe (línea 32)."
33;2328667;"PRONTO COPEC - PIRQUE";"El código de local '2328667' ya existe (línea 33)."
34;2016044;"PRONTO COPEC - PROVIDENCIA";"El código de local '2016044' ya existe (línea 34)."
35;675319;"PRONTO COPEC - PROVIDENCIA";"El código de local '675319' ya existe (línea 35)."
36;678310;"PRONTO COPEC - PROVIDENCIA";"El código de local '678310' ya existe (línea 36)."
37;1728078;"PRONTO COPEC - PROVIDENCIA";"El código de local '1728078' ya existe (línea 37)."
38;677135;"PRONTO COPEC - PROVIDENCIA";"El código de local '677135' ya existe (línea 38)."
40;678051;"PRONTO COPEC - PUENTE ALTO";"El código de local '678051' ya existe (línea 40)."
41;686206;"PRONTO COPEC - PUENTE ALTO";"El código de local '686206' ya existe (línea 41)."
42;1395978;"PRONTO COPEC - QUILICURA";"El código de local '1395978' ya existe (línea 42)."
43;1655152;"PRONTO COPEC - QUILICURA";"El código de local '1655152' ya existe (línea 43)."
44;987968;"PRONTO COPEC - QUINTA NORMAL";"El código de local '987968' ya existe (línea 44)."
45;2246549;"PRONTO COPEC - QUINTA NORMAL";"El código de local '2246549' ya existe (línea 45)."
46;1538650;"PRONTO COPEC - QUINTA NORMAL";"El código de local '1538650' ya existe (línea 46)."
47;768580;"PRONTO COPEC - QUINTA NORMAL";"El código de local '768580' ya existe (línea 47)."
48;990027;"PRONTO COPEC - QUINTA NORMAL";"El código de local '990027' ya existe (línea 48)."
49;1870317;"PRONTO COPEC - RENCA";"El código de local '1870317' ya existe (línea 49)."
50;1345928;"PRONTO COPEC - SAN BERNARDO";"El código de local '1345928' ya existe (línea 50)."
51;675663;"PRONTO COPEC - SAN BERNARDO";"El código de local '675663' ya existe (línea 51)."
53;1425529;"PRONTO COPEC - SAN MIGUEL";"El código de local '1425529' ya existe (línea 53)."
54;2246410;"PRONTO COPEC - SANTIAGO";"El código de local '2246410' ya existe (línea 54)."
55;1350202;"PRONTO COPEC - SANTIAGO";"El código de local '1350202' ya existe (línea 55)."
56;2205390;"PRONTO COPEC - SANTIAGO";"El código de local '2205390' ya existe (línea 56)."
57;674013;"PRONTO COPEC - SANTIAGO";"El código de local '674013' ya existe (línea 57)."
58;678349;"PRONTO COPEC - VITACURA";"El código de local '678349' ya existe (línea 58)."
