linea;codigo;"nombre local";"motivo de fallo"
2;5734413;"COMERCIALIZADORA NIBALDO WENCESLAO GONZALEZ ARAYA EIRL";"El código de local '5734413' ya existe (línea 2)."
3;7382175;"MINIMARKET LA CATALINA MARIA JOSE FUENTES EIRL";"El código de local '7382175' ya existe (línea 3)."
4;7482578;"RODRIGUE JUNIOR CIVIL";"El código de local '7482578' ya existe (línea 4)."
5;5508243;"MILLA PENA RENE HUMBERTO";"El código de local '5508243' ya existe (línea 5)."
6;7020657;"ZUNIGA PINONES MARGARITA ADELIA";"El código de local '7020657' ya existe (línea 6)."
7;7241695;"DAVID ALBERTO CASANOVA MUJICA";"El código de local '7241695' ya existe (línea 7)."
8;7263345;"ROSA ELENA CAMPUSANO";"El código de local '7263345' ya existe (línea 8)."
9;5494049;"MYRIAM ESABEL VARAS CASTRO";"El código de local '5494049' ya existe (línea 9)."
10;6796701;"CARLOS FRANCISCO ALVAREZ SOLIS";"El código de local '6796701' ya existe (línea 10)."
11;7455267;"COMERCIALIZADORA R Y G SPA";"El código de local '7455267' ya existe (línea 11)."
12;6599213;"DANIEL FERNANDO FLORES VALDENEGRO";"El código de local '6599213' ya existe (línea 12)."
13;6277808;"RAMIREZ JEANNETTE JAQUEZ";"El código de local '6277808' ya existe (línea 13)."
14;6053064;"COMERCIAL LA MOLIENDA SPA";"El código de local '6053064' ya existe (línea 14)."
15;5681195;"LEAL MARIN JUAN MANUEL";"El código de local '5681195' ya existe (línea 15)."
16;4233427;"MORALES QUIROZ MARIA JOSE";"El código de local '4233427' ya existe (línea 16)."
17;5477664;"SOCIEDAD COMERCIALIZADORA JANFEL";"El código de local '5477664' ya existe (línea 17)."
18;7258927;"MARTINEZ ALMONACID MARIA JOSEFA";"El código de local '7258927' ya existe (línea 18)."
19;2029054;"RAMIREZ CARDENAS JUAN CARLOS";"El código de local '2029054' ya existe (línea 19)."
20;1339914;"NEGRON GATICA ANGEL CUSTIODO";"El código de local '1339914' ya existe (línea 20)."
21;4359575;"RIVERA OSORIO ANGEL ANTONIO";"El código de local '4359575' ya existe (línea 21)."
22;136721;"SOC COMERCIAL RIO PUELO LTDA";"El código de local '136721' ya existe (línea 22)."
23;7011913;"MERA FUENTES RAUL HUMBERTO";"El código de local '7011913' ya existe (línea 23)."
24;2595340;"CHAVEZ NAIMAN FRANCISCA";"El código de local '2595340' ya existe (línea 24)."
25;5809980;"FIERRO PEREZ RENE OCTAVIO";"El código de local '5809980' ya existe (línea 25)."
26;6006773;"AMASANDERIA Y PASTELERIA MARLY";"El código de local '6006773' ya existe (línea 26)."
27;6627196;"JOSE GONZALEZ VASQUEZ MINIMERCADO";"El código de local '6627196' ya existe (línea 27)."
28;7405012;"MINIMARKET Y BOTILLERIA CRISTOBAL";"El código de local '7405012' ya existe (línea 28)."
29;7211172;"MINIMARKET FERNANDO JAVIER TREMONT";"El código de local '7211172' ya existe (línea 29)."
30;7363651;"BUSTAMANTE TOLEDO YOCELYN MACARENA";"El código de local '7363651' ya existe (línea 30)."
31;5743607;"COMERCIAL PATAGONIA ABRAHAM";"El código de local '5743607' ya existe (línea 31)."
32;4972519;"COMERCIALIZADORA NATALIA ANDREA";"El código de local '4972519' ya existe (línea 32)."
33;5810304;"COMERCIALIZADORA ALEXIS JAVIER";"El código de local '5810304' ya existe (línea 33)."
34;7991370;"SOCIEDAD COMERCIAL VYM SPA";"El código de local '7991370' ya existe (línea 34)."
35;5706564;"PANADERIAS LE SIMONE SPA";"El código de local '5706564' ya existe (línea 35)."
36;6418598;"SOCIEDAD COMERCIAL MIRIAM VALESKA";"El código de local '6418598' ya existe (línea 36)."
37;5215656;"B & M MARKET SPA";"El código de local '5215656' ya existe (línea 37)."
