linea;codigo;"nombre local";"motivo de fallo"
4;7035414;"POZO MARDOFF JOSE ANTONIO";"El código de local '7035414' ya existe (línea 4)."
6;7197362;"CHILE IMAGEN PRODUCCIONES SPA";"El código de local '7197362' ya existe (línea 6)."
8;164991;"PENA VELIZ ADA";"El código de local '164991' ya existe (línea 8)."
9;7234522;"RESTAURANT BAR LOUNGE CANNOLI SPA";"El código de local '7234522' ya existe (línea 9)."
10;7316655;"MARIN ALFARO CARLOS ALBERTO";"El código de local '7316655' ya existe (línea 10)."
12;99994;"CARMONA ALEGRE JORGE";"El código de local '99994' ya existe (línea 12)."
14;142243;"SOC. BALNEARIOS MORRILLOS LTDA.";"El código de local '142243' ya existe (línea 14)."
15;220348;"ZEPEDA ZAMBRA LIDIA ESTER";"El código de local '220348' ya existe (línea 15)."
16;158392;"SANTANDER SANTANDER ANA";"El código de local '158392' ya existe (línea 16)."
19;3498539;"NUNEZ GARCIA MARISOL DEL CARMEN";"El código de local '3498539' ya existe (línea 19)."
20;4483955;"BONILLA GUERRERO YUBICA";"El código de local '4483955' ya existe (línea 20)."
36;6144137;"CARLOS PONCE CASTILLO";"El código de local '6144137' ya existe (línea 36)."
