linea;codigo;"nombre local";"motivo de fallo"
2;5479609;"COMERCIALIZADORA HIT SPA";"El código de local '5479609' ya existe (línea 2)."
3;6767584;"FLOR MARIA SANCHEZ VALENCIA";"El código de local '6767584' ya existe (línea 3)."
4;3531412;"ALCAINO YANEZ EDUARDO ELADIO";"El código de local '3531412' ya existe (línea 4)."
5;6337539;"SOCIEDAD P Y P LTDA";"El código de local '6337539' ya existe (línea 5)."
6;5287498;"ILLANES GARCIA PEDRO ENRIQUE";"El código de local '5287498' ya existe (línea 6)."
7;4967080;"ROJAS JARA ROSANA ERNA";"El código de local '4967080' ya existe (línea 7)."
9;6566447;"COM ESTEFANIA BELEN";"El código de local '6566447' ya existe (línea 9)."
14;6547293;"NICOLE GALLARDO";"El código de local '6547293' ya existe (línea 14)."
22;6638155;"FABRES POLANCO MARIO ORLANDO";"El código de local '6638155' ya existe (línea 22)."
90;5182037;"PENALOZA DIAZ FRANCO MARCELO";"El código de local '5182037' ya existe (línea 90)."
114;6183980;"COMERCIALIZADORA MARIA TERESA PENA";"El código de local '6183980' ya existe (línea 114)."
118;5219105;"COMERCIALIZADORA VILMA ROSA LAGOS B";"El código de local '5219105' ya existe (línea 118)."
120;7016124;"ESPINOZA CAMPOS PEDRO LUIS";"El código de local '7016124' ya existe (línea 120)."
137;5169630;"VALENZUELA JARA BEATRIZ DE LOS";"El código de local '5169630' ya existe (línea 137)."
