linea;codigo;"nombre local";"motivo de fallo"
9;2199904;-;"El código de local '2199904' ya existe (línea 9)."
15;2328780;-;"El código de local '2328780' ya existe (línea 15)."
17;2306323;-;"El código de local '2306323' ya existe (línea 17)."
29;674668;"ADMINISTRADORA DE RETAIL Y SERVICIOS S.A";"El código de local '674668' ya existe (línea 29)."
35;674668;"ADMINISTRADORA DE RETAIL Y SERVICIOS S.A";"El código de local '674668' ya existe (línea 35)."
38;674668;"ADMINISTRADORA DE RETAIL Y SERVICIOS S.A";"El código de local '674668' ya existe (línea 38)."
50;1359611;"ESTACION DE SERVICIO TRES ESQUINAS LTDA";"El código de local '1359611' ya existe (línea 50)."
55;674668;"ADMINISTRADORA DE RETAIL Y SERVICIOS S.A";"El código de local '674668' ya existe (línea 55)."
61;1938520;-;"El código de local '1938520' ya existe (línea 61)."
73;2143627;"IMPLEMENTOS S.A";"El código de local '2143627' ya existe (línea 73)."
75;674668;"ADMINISTRADORA DE RETAIL Y SERVICIOS S.A";"El código de local '674668' ya existe (línea 75)."
84;2143627;"IMPLEMENTOS S.A";"El código de local '2143627' ya existe (línea 84)."
89;674668;"ADMINISTRADORA DE RETAIL Y SERVICIOS S.A";"El código de local '674668' ya existe (línea 89)."
90;2143627;"IMPLEMENTOS S.A";"El código de local '2143627' ya existe (línea 90)."
103;2009193;-;"El código de local '2009193' ya existe (línea 103)."
107;2009193;-;"El código de local '2009193' ya existe (línea 107)."
108;674668;"ADMINISTRADORA DE RETAIL Y SERVICIOS S.A";"El código de local '674668' ya existe (línea 108)."
113;2237672;"DELICIAS LOS VILOS SPA";"El código de local '2237672' ya existe (línea 113)."
121;2280915;-;"El código de local '2280915' ya existe (línea 121)."
133;2219146;-;"El código de local '2219146' ya existe (línea 133)."
153;1938520;-;"El código de local '1938520' ya existe (línea 153)."
163;674668;"ADMINISTRADORA DE RETAIL Y SERVICIOS S.A";"El código de local '674668' ya existe (línea 163)."
167;674668;"ADMINISTRADORA DE RETAIL Y SERVICIOS S.A";"El código de local '674668' ya existe (línea 167)."
175;674668;"ADMINISTRADORA DE RETAIL Y SERVICIOS S.A";"El código de local '674668' ya existe (línea 175)."
176;674668;"ADMINISTRADORA DE RETAIL Y SERVICIOS S.A";"El código de local '674668' ya existe (línea 176)."
186;2143627;"IMPLEMENTOS S.A";"El código de local '2143627' ya existe (línea 186)."
187;2143627;"IMPLEMENTOS S.A";"El código de local '2143627' ya existe (línea 187)."
189;2143627;"IMPLEMENTOS S.A";"El código de local '2143627' ya existe (línea 189)."
191;674668;"ADMINISTRADORA DE RETAIL Y SERVICIOS S.A";"El código de local '674668' ya existe (línea 191)."
195;2247730;-;"El código de local '2247730' ya existe (línea 195)."
196;2280915;-;"El código de local '2280915' ya existe (línea 196)."
200;674668;"ADMINISTRADORA DE RETAIL Y SERVICIOS S.A";"El código de local '674668' ya existe (línea 200)."
205;674668;"ADMINISTRADORA DE RETAIL Y SERVICIOS S.A";"El código de local '674668' ya existe (línea 205)."
206;674668;"ADMINISTRADORA DE RETAIL Y SERVICIOS S.A";"El código de local '674668' ya existe (línea 206)."
209;2104290;-;"El código de local '2104290' ya existe (línea 209)."
212;674668;"ADMINISTRADORA DE RETAIL Y SERVICIOS S.A";"El código de local '674668' ya existe (línea 212)."
213;921002;"CAFETERIA EDUARDO FERNANDEZ FORT E.I.R.L";"El código de local '921002' ya existe (línea 213)."
215;2233763;"ADMINISTRADORA DE VENTAS AL DETALLE";"El código de local '2233763' ya existe (línea 215)."
224;2143627;"IMPLEMENTOS S.A";"El código de local '2143627' ya existe (línea 224)."
228;674668;"ADMINISTRADORA DE RETAIL Y SERVICIOS S.A";"El código de local '674668' ya existe (línea 228)."
232;674668;"ADMINISTRADORA DE RETAIL Y SERVICIOS S.A";"El código de local '674668' ya existe (línea 232)."
234;674668;"ADMINISTRADORA DE RETAIL Y SERVICIOS S.A";"El código de local '674668' ya existe (línea 234)."
236;2143627;"IMPLEMENTOS S.A";"El código de local '2143627' ya existe (línea 236)."
237;674668;"ADMINISTRADORA DE RETAIL Y SERVICIOS S.A";"El código de local '674668' ya existe (línea 237)."
242;674668;"ADMINISTRADORA DE RETAIL Y SERVICIOS S.A";"El código de local '674668' ya existe (línea 242)."
243;2143627;"IMPLEMENTOS S.A";"El código de local '2143627' ya existe (línea 243)."
249;674668;"ADMINISTRADORA DE RETAIL Y SERVICIOS S.A";"El código de local '674668' ya existe (línea 249)."
251;2309255;-;"El código de local '2309255' ya existe (línea 251)."
255;932923;"EASY RETAIL S.A";"El código de local '932923' ya existe (línea 255)."
256;674668;"ADMINISTRADORA DE RETAIL Y SERVICIOS S.A";"El código de local '674668' ya existe (línea 256)."
257;674668;"ADMINISTRADORA DE RETAIL Y SERVICIOS S.A";"El código de local '674668' ya existe (línea 257)."
258;2143627;"IMPLEMENTOS S.A";"El código de local '2143627' ya existe (línea 258)."
262;2143627;"IMPLEMENTOS S.A";"El código de local '2143627' ya existe (línea 262)."
264;573731;"SOC.COM.RIO TRANCURA LTDA.";"El código de local '573731' ya existe (línea 264)."
266;674668;"ADMINISTRADORA DE RETAIL Y SERVICIOS S.A";"El código de local '674668' ya existe (línea 266)."
268;674668;"ADMINISTRADORA DE RETAIL Y SERVICIOS S.A";"El código de local '674668' ya existe (línea 268)."
270;530367;"PATRICIO FERRADA JARAMILLO";"El código de local '530367' ya existe (línea 270)."
271;674668;"ADMINISTRADORA DE RETAIL Y SERVICIOS S.A";"El código de local '674668' ya existe (línea 271)."
272;1944433;-;"El código de local '1944433' ya existe (línea 272)."
280;674668;"ADMINISTRADORA DE RETAIL Y SERVICIOS S.A";"El código de local '674668' ya existe (línea 280)."
281;2253256;"SOCIEDAD COMERCIAL HIDALGO LTDA";"El código de local '2253256' ya existe (línea 281)."
284;2141461;"BIG JOHN";"El código de local '2141461' ya existe (línea 284)."
285;2009193;-;"El código de local '2009193' ya existe (línea 285)."
292;674668;"ADMINISTRADORA DE RETAIL Y SERVICIOS S.A";"El código de local '674668' ya existe (línea 292)."
303;2242530;-;"El código de local '2242530' ya existe (línea 303)."
304;573731;"SOC.COM.RIO TRANCURA LTDA.";"El código de local '573731' ya existe (línea 304)."
309;674668;"ADMINISTRADORA DE RETAIL Y SERVICIOS S.A";"El código de local '674668' ya existe (línea 309)."
311;2025523;-;"El código de local '2025523' ya existe (línea 311)."
312;1359611;"ESTACION DE SERVICIO TRES ESQUINAS LTDA";"El código de local '1359611' ya existe (línea 312)."
315;2335391;"COMERCIAL Y SERVICIOS POMO LTDA";"El código de local '2335391' ya existe (línea 315)."
316;2331730;-;"El código de local '2331730' ya existe (línea 316)."
323;1942880;"BIG JOHN";"El código de local '1942880' ya existe (línea 323)."
324;674668;"ADMINISTRADORA DE RETAIL Y SERVICIOS S.A";"El código de local '674668' ya existe (línea 324)."
325;2025523;-;"El código de local '2025523' ya existe (línea 325)."
328;1759978;"COMERCIALIZADORA Y DISTRIBUIDORA HASIME LTDA";"El código de local '1759978' ya existe (línea 328)."
330;2306071;"COMERCIAL Y SERVICIO PINCAL LTDA";"El código de local '2306071' ya existe (línea 330)."
337;674668;"ADMINISTRADORA DE RETAIL Y SERVICIOS S.A";"El código de local '674668' ya existe (línea 337)."
339;2238607;-;"El código de local '2238607' ya existe (línea 339)."
343;1953933;"BIG JOHN LTDA";"El código de local '1953933' ya existe (línea 343)."
349;1863613;"BIG JOHN LTDA";"El código de local '1863613' ya existe (línea 349)."
355;2272636;-;"El código de local '2272636' ya existe (línea 355)."
356;2317531;-;"El código de local '2317531' ya existe (línea 356)."
357;2306323;-;"El código de local '2306323' ya existe (línea 357)."
358;2306323;-;"El código de local '2306323' ya existe (línea 358)."
359;1938520;-;"El código de local '1938520' ya existe (línea 359)."
363;2177522;"EASY RETAIL S.A";"El código de local '2177522' ya existe (línea 363)."
366;2353207;"INVERSIONES VALLE MAR SPA";"El código de local '2353207' ya existe (línea 366)."
370;2105635;-;"El código de local '2105635' ya existe (línea 370)."
375;573731;"SOC.COM.RIO TRANCURA LTDA.";"El código de local '573731' ya existe (línea 375)."
