linea;codigo;"nombre local";"motivo de fallo"
5;5513945;"YESENIA COLOMA FLORES";"El código de local '5513945' ya existe (línea 5)."
6;6076828;"GUIDO RAMIREZ GARRIDO";"El código de local '6076828' ya existe (línea 6)."
7;3530314;"SOLAR & GONZALEZ LTDA.";"El código de local '3530314' ya existe (línea 7)."
8;4367146;"JOSE ORELLANA CAMPOS";"El código de local '4367146' ya existe (línea 8)."
9;6902594;"COMERCIAL APU 7 SPA";"El código de local '6902594' ya existe (línea 9)."
10;3706377;"GIGI CAMINITI LEAL";"El código de local '3706377' ya existe (línea 10)."
11;4184000;"JAIME ERIZ FLORES";"El código de local '4184000' ya existe (línea 11)."
12;3210888;"JAIME ERIZ FLORES";"El código de local '3210888' ya existe (línea 12)."
13;5849506;"COMERCIAL MANANTIAL LTDA.";"El código de local '5849506' ya existe (línea 13)."
14;6821735;"FABIAN CANOVAS ESCALONA";"El código de local '6821735' ya existe (línea 14)."
15;5494015;"RICARDO VASQUEZ GUINEZ";"El código de local '5494015' ya existe (línea 15)."
16;6663364;"NELSON ALBORNOZ BUZANO";"El código de local '6663364' ya existe (línea 16)."
17;4826740;"NORMA REYES PEREZ";"El código de local '4826740' ya existe (línea 17)."
18;4641176;"RESTAURANTE VICTOR MANUEL";"El código de local '4641176' ya existe (línea 18)."
19;4991885;"MARIA TORRES ARANGUIZ";"El código de local '4991885' ya existe (línea 19)."
20;6070628;"RUTH CABRERA GODOY";"El código de local '6070628' ya existe (línea 20)."
21;4942054;"MARIA ORTIZ FESSIA";"El código de local '4942054' ya existe (línea 21)."
