linea;codigo;"nombre local";"motivo de fallo"
2;6372018;"SERVICIOS E INVERSIONES BAKULIC SPA";"El código de local '6372018' ya existe (línea 2)."
3;6767586;"AGRO LOS LLANOS";"El código de local '6767586' ya existe (línea 3)."
4;6915427;"AGRO LOS HERMANOS SPA";"El código de local '6915427' ya existe (línea 4)."
5;6720365;"RAQUELINA PLAZA MUÑOZ";"El código de local '6720365' ya existe (línea 5)."
7;6720365;"GUSTAVO HURTADO HURTADO";"El código de local '6720365' ya existe (línea 7)."
8;6542521;"WILSON SALINAS DIAZ";"El código de local '6542521' ya existe (línea 8)."
9;6957838;"RESTAURANT CANNOLI";"El código de local '6957838' ya existe (línea 9)."
10;6384306;"FABIOLA ALVARADO";"El código de local '6384306' ya existe (línea 10)."
11;7361955;"FABIOLA ALVARADO";"El código de local '7361955' ya existe (línea 11)."
12;946446;"MARIA CARTAGENA";"El código de local '946446' ya existe (línea 12)."
13;87973;"MARIO PIZARRO";"El código de local '87973' ya existe (línea 13)."
14;6103734;"FRANCISCO FREDES";"El código de local '6103734' ya existe (línea 14)."
15;7290342;"LA CHINCOLITA";"El código de local '7290342' ya existe (línea 15)."
16;3177346;"SUCESIÓN CARLOS CHEPILLO";"El código de local '3177346' ya existe (línea 16)."
17;7035430;"MARLYN TORRES";"El código de local '7035430' ya existe (línea 17)."
