linea;codigo;"nombre local";"motivo de fallo"
2;UPA58;"UPA58 - HIJUELAS";"El código de local 'UPA58' ya existe (línea 2)."
3;UPA240;"UPA240 - TENO";"El código de local 'UPA240' ya existe (línea 3)."
4;UPA295;"UPA295 - SAN CARLOS";"El código de local 'UPA295' ya existe (línea 4)."
5;UPA347;"UPA347 - TALCA";"El código de local 'UPA347' ya existe (línea 5)."
6;UPA379;"UPA379 - PUERTO VARAS";"El código de local 'UPA379' ya existe (línea 6)."
7;UPA486;"UPA486 - VICTORIA";"El código de local 'UPA486' ya existe (línea 7)."
8;UPA507;"UPA507 - PERQUENCO";"El código de local 'UPA507' ya existe (línea 8)."
9;UPA585;"UPA585 - PENCO";"El código de local 'UPA585' ya existe (línea 9)."
10;UPA949;"UPA949 - PUERTO VARAS";"El código de local 'UPA949' ya existe (línea 10)."
11;UPA71;"UPA71 - CANELA";"El código de local 'UPA71' ya existe (línea 11)."
12;UPA90;"UPA90 - VALPARAISO";"El código de local 'UPA90' ya existe (línea 12)."
13;UPA201;"UPA201 - COLINA";"El código de local 'UPA201' ya existe (línea 13)."
14;UPA209;"UPA209 - PUDAHUEL";"El código de local 'UPA209' ya existe (línea 14)."
15;UPA246;"UPA246 - MOSTAZAL";"El código de local 'UPA246' ya existe (línea 15)."
16;UPA255;"UPA255 - ROMERAL";"El código de local 'UPA255' ya existe (línea 16)."
17;UPA286;"UPA286 - PEDRO AGUIRRE CERDA";"El código de local 'UPA286' ya existe (línea 17)."
18;UPA291;"UPA291 - SAN BERNARDO";"El código de local 'UPA291' ya existe (línea 18)."
19;UPA298;"UPA298 - CHILLAN VIEJO";"El código de local 'UPA298' ya existe (línea 19)."
20;UPA324;"UPA324 - SAN BERNARDO";"El código de local 'UPA324' ya existe (línea 20)."
21;UPA325;"UPA325 - SAN BERNARDO";"Error HTTP (500) geocodificando en línea 21."
22;UPA522;"UPA522 - QUILICURA";"El código de local 'UPA522' ya existe (línea 22)."
23;UPA683;"UPA683 - SAGRADA FAMILIA";"El código de local 'UPA683' ya existe (línea 23)."
