linea;codigo;"nombre local";"motivo de fallo"
2;6732684;"MINIMARKET MARJORIE SPA";"El código de local '6732684' ya existe (línea 2)."
3;5860216;"CHAVEZ RIVAS SILVIA DEL CARMEN";"El código de local '5860216' ya existe (línea 3)."
4;5106391;"VIVIANA FONSECA SOTO";"El código de local '5106391' ya existe (línea 4)."
5;5739052;"GERALDINE BAEZA";"El código de local '5739052' ya existe (línea 5)."
6;4729722;"MATAMALA MEDINA GRICELDA";"El código de local '4729722' ya existe (línea 6)."
7;7478320;"SOLANGE PAMELA MELLA MENDEZ";"El código de local '7478320' ya existe (línea 7)."
8;7302703;"REFUGIO DEL SUR";"El código de local '7302703' ya existe (línea 8)."
9;7295612;"SUMERCADO DEL SUR LTDA";"El código de local '7295612' ya existe (línea 9)."
10;6432147;"SAEZ RAMIREZ GLORIA";"El código de local '6432147' ya existe (línea 10)."
11;4391682;"MUNOZ ESPERGUEL JOSE RIGOBERTO";"El código de local '4391682' ya existe (línea 11)."
12;3308681;"PINCHEIRA PARRA HUGO";"El código de local '3308681' ya existe (línea 12)."
13;4777220;"PARDO ROMERO SANDRA ELENA";"El código de local '4777220' ya existe (línea 13)."
14;6081075;"PANADERIA Y MINIMARKET JUAN CARLOS BENITEZ EIRL";"El código de local '6081075' ya existe (línea 14)."
15;5365016;"VERA CASANOVA VICTOR HUGO";"El código de local '5365016' ya existe (línea 15)."
16;6008362;"GARCIA HIDALGO BERNARDO";"El código de local '6008362' ya existe (línea 16)."
17;5860965;"PRO MARKET SPA";"El código de local '5860965' ya existe (línea 17)."
18;2095764;"GONZÁLEZ RIOSECO EDUARDO ANTONIO";"El código de local '2095764' ya existe (línea 18)."
20;7501897;"COMERCIALIZADORA SANTANA SPA";"El código de local '7501897' ya existe (línea 20)."
21;7421499;"KPLAY SPA.";"El código de local '7421499' ya existe (línea 21)."
22;7465248;"LA QUESERIA SPA";"El código de local '7465248' ya existe (línea 22)."
23;7498521;"INVERSIONES R Y SPA.";"El código de local '7498521' ya existe (línea 23)."
24;6934208;"MINIMARKET LA DINASTIA SPA";"El código de local '6934208' ya existe (línea 24)."
25;7072001;"CALDERON Y RIVERA SPA.";"El código de local '7072001' ya existe (línea 25)."
26;7079549;"LA TIENDITA MINIMARKET SPA";"El código de local '7079549' ya existe (línea 26)."
27;7302629;"LA BUENA ESQUINA SPA.";"El código de local '7302629' ya existe (línea 27)."
28;761196;"ADRIANA SOTO NAVARRETE";"El código de local '761196' ya existe (línea 28)."
29;3458796;"NANCY ANTICAN GAJARDO";"El código de local '3458796' ya existe (línea 29)."
30;6824367;"COMERCIALIZADORA CARMEN ATICAN";"El código de local '6824367' ya existe (línea 30)."
31;121384;"NANCY VALENCIA LORCA";"El código de local '121384' ya existe (línea 31)."
32;7361954;"EDGARDO ORELLANA BETANZO";"El código de local '7361954' ya existe (línea 32)."
33;171500;"NELSON VILLABLANCA";"El código de local '171500' ya existe (línea 33)."
34;2054794;"MARCELA VILLABLANCA";"El código de local '2054794' ya existe (línea 34)."
