linea;codigo;"nombre local";"motivo de fallo"
2;7444321;"COMERCIALIZADORA ALSAN LIMITADA";"El código de local '7444321' ya existe (línea 2)."
3;7454763;"PANADERIA Y PASTELERIA VICTOR";"El código de local '7454763' ya existe (línea 3)."
4;7454764;"LESLYE LYLY FUENTES ESCOBAR";"El código de local '7454764' ya existe (línea 4)."
5;7457772;"YULIANNA NURIYICC TRIVINO ORDONEZ";"El código de local '7457772' ya existe (línea 5)."
6;7458860;"AVENIDA 42 SPA";"El código de local '7458860' ya existe (línea 6)."
7;7459469;"FRUTOS EL HUERTO SPA";"El código de local '7459469' ya existe (línea 7)."
8;7459471;"TODOSMARKET SPA";"El código de local '7459471' ya existe (línea 8)."
9;7462032;"TIARE MACARENA JEREZ MENA";"El código de local '7462032' ya existe (línea 9)."
10;7462734;"MINIMARKET LEBLANC SPA";"El código de local '7462734' ya existe (línea 10)."
11;7465971;"MINIMARKET MARIA PATRICIA PEZOA";"El código de local '7465971' ya existe (línea 11)."
12;7466846;"BENITO ARTURO CHACON PEREZ";"El código de local '7466846' ya existe (línea 12)."
13;7467667;"L Y I GROUP SPA";"El código de local '7467667' ya existe (línea 13)."
14;7467675;"ENDRINA ESTEFANY LEON CHACIN";"El código de local '7467675' ya existe (línea 14)."
15;7467679;"GUADALUPE DE LAS MERCEDES DIAZ";"El código de local '7467679' ya existe (línea 15)."
16;7468705;"JOSE ANTONIO ESCALANTE GONZALEZ";"El código de local '7468705' ya existe (línea 16)."
17;7468722;"JULIAN PAULINO APONTE CRISPIN";"El código de local '7468722' ya existe (línea 17)."
18;7468736;"RUTH ELENA RIQUELME AVILA";"El código de local '7468736' ya existe (línea 18)."
19;7469924;"INVERSIONES MYR SPA";"El código de local '7469924' ya existe (línea 19)."
20;7469955;"COMERCIAL EL LEGADO SPA";"El código de local '7469955' ya existe (línea 20)."
