linea;codigo;"nombre local";"motivo de fallo"
6;42525;"MENDIZABAL RAMOS LESLIE IVONNE";"El código de local '42525' ya existe (línea 6)."
10;43965;"PANADERIA PASTELERIA SIMON JORGE";"El código de local '43965' ya existe (línea 10)."
12;41259;"HERNANDEZ GONZALEZ TANIA ROSA";"El código de local '41259' ya existe (línea 12)."
15;60950;"NANCY ESPINOZA GORDILLO";"El código de local '60950' ya existe (línea 15)."
16;89712;"PANADERIA PASTELERIA SIMON JORGE";"El código de local '89712' ya existe (línea 16)."
17;74077;"HERNANDEZ GONZALEZ TANIA ROSA";"El código de local '74077' ya existe (línea 17)."
18;94192;"PUNTO CLAVE FLORES SPA";"El código de local '94192' ya existe (línea 18)."
19;97902;"EDWIN ILLACHURA";"El código de local '97902' ya existe (línea 19)."
32;62684;"CENTRO DE LLAMADOS E INTERNET";"El código de local '62684' ya existe (línea 32)."
33;93225;"PUNTO CLAVE FLORES SPA";"El código de local '93225' ya existe (línea 33)."
35;62272;"YOLANDA NOEMY FLORIAN CORNEJO";"El código de local '62272' ya existe (línea 35)."
40;41379;"MAMANI SERRANO NOLA VIRGINIA";"El código de local '41379' ya existe (línea 40)."
52;73922;"MINIMARKET CARMEN CASANOVA EIRL";"El código de local '73922' ya existe (línea 52)."
53;97129;"MINIMERCADO FRUVER COILA SPA";"El código de local '97129' ya existe (línea 53)."
54;41294;"ANDREA VILLEGAS HONORATO";"El código de local '41294' ya existe (línea 54)."
55;95330;"IREN CONDORI BIZARRO";"El código de local '95330' ya existe (línea 55)."
57;41356;"TOMASA MAMANI MOLINERO";"El código de local '41356' ya existe (línea 57)."
58;96275;"LUIS SACARI ALANIA";"El código de local '96275' ya existe (línea 58)."
59;42918;"YOLIMA RUIZ DAZA";"El código de local '42918' ya existe (línea 59)."
60;85814;"WILMA VARGAS";"El código de local '85814' ya existe (línea 60)."
61;85317;"FLORENIA MAMANI SOSA";"El código de local '85317' ya existe (línea 61)."
62;87479;"ROSSIO FERNANDEZ FRANCO";"El código de local '87479' ya existe (línea 62)."
64;44002;"JOHANNA SAEZ TAPIA";"El código de local '44002' ya existe (línea 64)."
65;72361;"MELENIA PACO SERRANO";"El código de local '72361' ya existe (línea 65)."
66;93050;"YEMERSON MAMANI MAMANI";"El código de local '93050' ya existe (línea 66)."
