linea;codigo;"nombre local";"motivo de fallo"
4;6199445;"GASTRONOMICA DEL SUR SA";"El código de local '6199445' ya existe (línea 4)."
6;5265226;"SOCIEDAD COMERCIAL Y GASTRONOMICA";"El código de local '5265226' ya existe (línea 6)."
7;4458223;"DISTRIBUIDORA GUTIJEREZ SPA";"El código de local '4458223' ya existe (línea 7)."
8;6112926;"DISTRIBUIDORA Y COMERCIALIZADORA DE";"El código de local '6112926' ya existe (línea 8)."
9;7260230;"COMERCIAL MINIMERCADO Y MINIMARKET";"El código de local '7260230' ya existe (línea 9)."
10;6561341;"ASENCIO ARANEDA ESTHER INGRID";"El código de local '6561341' ya existe (línea 10)."
11;7411502;"CRISTINA EDITH BARRERA NIETO";"El código de local '7411502' ya existe (línea 11)."
13;3977127;"ALMONACID OLAVARRIA CECILIA";"El código de local '3977127' ya existe (línea 13)."
15;6327576;"TORO ROBLES MARIELA ANTONIETA";"El código de local '6327576' ya existe (línea 15)."
18;138358;"KLEIN Y ZACHLEHNER LTDA.";"El código de local '138358' ya existe (línea 18)."
27;2792271;"BARRIA BARRIA IRMA ELOISA DEL";"El código de local '2792271' ya existe (línea 27)."
34;6153734;"DISTRIBUIDORA GUTIJEREZ SPA";"El código de local '6153734' ya existe (línea 34)."
35;5681191;"DISTRIBUIDORA GUTIJEREZ SPA";"El código de local '5681191' ya existe (línea 35)."
36;6959200;"GASTRONOMIA CHELECH Y OLAVARRIA";"El código de local '6959200' ya existe (línea 36)."
