linea;codigo;"nombre local";"motivo de fallo"
3;7450597;"DISTRIBUIDORA GUTIJEREZ SPA";"El código de local '7450597' ya existe (línea 3)."
5;2225438;"ACUÑA VÁSQUEZ CRISTINA LILIANA";"El código de local '2225438' ya existe (línea 5)."
6;6199445;"GASTRONOMICA DEL SUR SA";"El código de local '6199445' ya existe (línea 6)."
7;5265226;"SOCIEDAD COMERCIAL Y GASTRONOMICA";"El código de local '5265226' ya existe (línea 7)."
8;7411502;"CRISTINA EDITH BARRERA NIETO";"El código de local '7411502' ya existe (línea 8)."
9;6561341;"ASENCIO ARANEDA ESTHER INGRID";"El código de local '6561341' ya existe (línea 9)."
10;2792271;"BARRIA BARRIA IRMA ELOISA DEL";"El código de local '2792271' ya existe (línea 10)."
11;7060983;"COMERCIAL LA BARA SPA";"El código de local '7060983' ya existe (línea 11)."
12;142392;"COZUT VASQUEZ Y CIA";"El código de local '142392' ya existe (línea 12)."
13;7232091;"SUPERMERCADOS DIMARKET LTDA";"El código de local '7232091' ya existe (línea 13)."
14;7475168;"PJ SPA";"El código de local '7475168' ya existe (línea 14)."
16;6827717;"INVERSIONES O N SPA";"El código de local '6827717' ya existe (línea 16)."
17;105256;"MARTINEZ BAHAMONDE JAIME";"El código de local '105256' ya existe (línea 17)."
22;5405888;"COMERCIAL DON BENITO SPA";"El código de local '5405888' ya existe (línea 22)."
26;5816836;"BURGOS OBANDO HERNAN ANDRES";"El código de local '5816836' ya existe (línea 26)."
