linea;codigo;"nombre local";"motivo de fallo"
2;2015885;"ABALQ SPA";"El código de local '2015885' ya existe (línea 2)."
4;615700;"ADMINISTRADORA DE RETAIL Y SERVICIOS S.A";"El código de local '615700' ya existe (línea 4)."
5;1501159;"ADMINISTRADORA DE RETAIL Y SERVICIOS S.A";"El código de local '1501159' ya existe (línea 5)."
6;504251;"ADOLFO ZANONI J";"El código de local '504251' ya existe (línea 6)."
7;2245110;"AGRICOLA P Y M HERMANOS SPA";"El código de local '2245110' ya existe (línea 7)."
21;2286176;"ALMACEN EMMANUEL MINIMARKET ALMACEN";"El código de local '2286176' ya existe (línea 21)."
25;2174389;"ANA MARIA PINTO YAÑEZ";"El código de local '2174389' ya existe (línea 25)."
27;504201;"ANA MUNIZAGA";"El código de local '504201' ya existe (línea 27)."
34;1742732;"BASSI HNOS SPA";"El código de local '1742732' ya existe (línea 34)."
36;2283911;"BERNARDO LANA MORALES";"El código de local '2283911' ya existe (línea 36)."
41;2154233;"BOTILLERIA JEIMMY GUEVARA E.I.R.L";"El código de local '2154233' ya existe (línea 41)."
47;504514;"CARLOS MUNOZ TAPIA";"El código de local '504514' ya existe (línea 47)."
48;715496;"CARLOS OSORIO FIGUEROA";"El código de local '715496' ya existe (línea 48)."
53;1915821;"CECILIA NAYTE SILVA";"El código de local '1915821' ya existe (línea 53)."
60;1466117;"COMERCIAL MARTY SPA";"El código de local '1466117' ya existe (línea 60)."
62;1746002;"COMERCIAL TYJ";"El código de local '1746002' ya existe (línea 62)."
65;2265741;"COMERCIALIZADORA DBC SPA";"El código de local '2265741' ya existe (línea 65)."
68;1449324;"CORNELIO VEIZAGA PUMA";"El código de local '1449324' ya existe (línea 68)."
75;552839;"CYNTHIA BLAMEY AVALOS";"El código de local '552839' ya existe (línea 75)."
80;2066993;"DEVORIN SPA";"El código de local '2066993' ya existe (línea 80)."
81;2249025;"DIANA BARQUERIZO CAMPUZANO";"El código de local '2249025' ya existe (línea 81)."
82;2329234;"DICAR SPA";"El código de local '2329234' ya existe (línea 82)."
85;503440;"DORIS ROJAS";"El código de local '503440' ya existe (línea 85)."
88;815968;"EDUARDO CAVIERES PINEDA";"El código de local '815968' ya existe (línea 88)."
91;1331819;"ELENA AEDO VILLALOBOS";"El código de local '1331819' ya existe (línea 91)."
92;773681;"ELFRIEDE ELIANA CHIRINO SANTANDER";"El código de local '773681' ya existe (línea 92)."
95;983070;"ELIZABETH ARAYA CORTES";"El código de local '983070' ya existe (línea 95)."
96;1620438;"ELIZABETH MALDONADO ROCHE";"Error HTTP (400) geocodificando en línea 96."
101;1580138;"ENSEGUN2 SPA";"El código de local '1580138' ya existe (línea 101)."
103;931864;"ERIKA DELGADO RIQUELME";"El código de local '931864' ya existe (línea 103)."
105;2299660;"ESPACIO ATACAMA PADEL SPA";"El código de local '2299660' ya existe (línea 105)."
110;2143459;"FERNANDO VALLEJOS ROJAS";"El código de local '2143459' ya existe (línea 110)."
111;504256;"FRANCISCO DIAZ";"El código de local '504256' ya existe (línea 111)."
113;2251961;"GABRIELA VARGAS BAÑADOS COMPLEJO DEPORTIVO EI";"El código de local '2251961' ya existe (línea 113)."
114;850494;"GABRIELA VILLCA QUISPE";"El código de local '850494' ya existe (línea 114)."
117;2087134;"GIANCARLO BARRAZA MUÑOZ";"El código de local '2087134' ya existe (línea 117)."
125;2127404;"GUTIERREZ CARRASCO SPA";"El código de local '2127404' ya existe (línea 125)."
130;2306974;"HERNAN ACEVEDO NUÑEZ";"El código de local '2306974' ya existe (línea 130)."
131;929092;"HERNAN VALDIVIA AGUILERA";"El código de local '929092' ya existe (línea 131)."
133;1686200;"HILDA CICARDI ORDENES";"El código de local '1686200' ya existe (línea 133)."
138;1339222;"INGRID VERGARA CASAS";"El código de local '1339222' ya existe (línea 138)."
141;2279247;"INVERSIONES VIRGEN DEL CARMEN SPA";"El código de local '2279247' ya existe (línea 141)."
142;2285756;"INVERSIONES VIRGEN DEL CARMEN SPA";"El código de local '2285756' ya existe (línea 142)."
143;2287446;"IRIGOYEN Y GONZALEZ SPA";"El código de local '2287446' ya existe (línea 143)."
146;1989511;"IVON MARTINEZ MARAMBIO";"El código de local '1989511' ya existe (línea 146)."
151;755621;"JASMIN RODRIGUEZ TAPIA";"El código de local '755621' ya existe (línea 151)."
152;504486;"JAVIER BORDONES SALAS";"El código de local '504486' ya existe (línea 152)."
157;2265660;"JESSICA VASQUEZ VASQUEZ";"El código de local '2265660' ya existe (línea 157)."
158;2331330;JGMM;"El código de local '2331330' ya existe (línea 158)."
159;2257840;"JGMM SPA";"El código de local '2257840' ya existe (línea 159)."
161;2287437;"JIMENA SUSANA QUEZADA ROJAS";"El código de local '2287437' ya existe (línea 161)."
164;2222308;"JOSE ROJAS BORDONES";"El código de local '2222308' ya existe (línea 164)."
168;919539;"JUAN LAROTA MAYTA";"El código de local '919539' ya existe (línea 168)."
169;504272;"JUAN PEREIRA TELLO";"El código de local '504272' ya existe (línea 169)."
171;727933;"JUANA ESQUIVEL";"El código de local '727933' ya existe (línea 171)."
172;2293898;"JUANA IRENE FERNANDEZ CHAVEZ";"El código de local '2293898' ya existe (línea 172)."
176;2237272;"LA ESQUINITA JOSÉ & BRITTSI LIMITADA";"El código de local '2237272' ya existe (línea 176)."
179;882214;"LEDA GUERRERO VALDIVIA";"El código de local '882214' ya existe (línea 179)."
182;2266459;"LLANOS Y LLANOS SPA";"El código de local '2266459' ya existe (línea 182)."
184;2152043;"LUIS ALBERTO DIAZ ROMERO";"El código de local '2152043' ya existe (línea 184)."
187;1806565;"LUIS CORTINEZ VILLEGAS";"El código de local '1806565' ya existe (línea 187)."
188;2326683;"LUIS ESCOBAR GODOY";"El código de local '2326683' ya existe (línea 188)."
191;504406;"MANUEL ACEVEDO FERNANDEZ";"El código de local '504406' ya existe (línea 191)."
198;730107;"MARCO PIZARRO AVILEZ";"El código de local '730107' ya existe (línea 198)."
199;1678125;"MARCOS ALQUINTA DUARTE";"El código de local '1678125' ya existe (línea 199)."
204;694945;"MARIA FUENTES CASTILLO";"El código de local '694945' ya existe (línea 204)."
210;504190;"MARIA MARIN TRIVINO";"El código de local '504190' ya existe (línea 210)."
212;504106;"MARIA ZULETA";"El código de local '504106' ya existe (línea 212)."
213;1951459;"MARIBEL XIMENA ARAYA ALVAREZ";"El código de local '1951459' ya existe (línea 213)."
216;503721;"MARIO SANTANDER MORALES";"El código de local '503721' ya existe (línea 216)."
220;684720;"MARITZA PALLAUTA MADARIAGA";"El código de local '684720' ya existe (línea 220)."
223;2263852;"MARYMARKET SPA";"El código de local '2263852' ya existe (línea 223)."
224;504662;"MAURICIO CASTRO FERRAS";"El código de local '504662' ya existe (línea 224)."
225;2046128;"MAURICIO CHRISTIAN ALDAY MAFFE";"El código de local '2046128' ya existe (línea 225)."
227;574511;"MAURO PLAZA TORRES";"El código de local '574511' ya existe (línea 227)."
233;503810;"MIGUEL PEREZ AGUIRRE";"El código de local '503810' ya existe (línea 233)."
238;2332784;"MINIMARKET LA CRUZ LTDA";"El código de local '2332784' ya existe (línea 238)."
240;2261330;"MINIMARKET SPA";"El código de local '2261330' ya existe (línea 240)."
241;2092423;"MINIMARKET Y BAZAR JORGE ROBERT VILLALOBOS AR";"El código de local '2092423' ya existe (línea 241)."
242;2225222;"MINIMARKET Y SERV DE AIRE ACOND.FRANCISCO ARE";"El código de local '2225222' ya existe (línea 242)."
244;2270968;"MINIMERCADO COMERCIAL Y DE ALCOHOLES MARIN SP";"El código de local '2270968' ya existe (línea 244)."
253;2242138;"NIRVANA SPA";"El código de local '2242138' ya existe (línea 253)."
254;1944478;"NOEMI CAYO CHAMBI";"El código de local '1944478' ya existe (línea 254)."
256;1342889;"O PATRICIO ALVAREZ ALFARO";"Error HTTP (400) geocodificando en línea 256."
257;1962232;"ORLANDO GUTIERREZ LAYANA";"El código de local '1962232' ya existe (línea 257)."
259;505094;"OSCAR GODOY MOLINA";"El código de local '505094' ya existe (línea 259)."
264;2226569;"PABLO INFANTE ASTORGA";"El código de local '2226569' ya existe (línea 264)."
265;2287445;"PAMELA ALEJANDRA BARRIONUEVO VARAS";"El código de local '2287445' ya existe (línea 265)."
266;504625;"PAMELA MOLINA BUGUENO";"El código de local '504625' ya existe (línea 266)."
268;2289512;"PANIFICADORA ROSARIO CENTRAL LTDA.";"El código de local '2289512' ya existe (línea 268)."
277;2100693;"PAULA NICOLE ACEVEDO ARAYA";"El código de local '2100693' ya existe (línea 277)."
281;1300982;"PEDRO VALENZUELA JIMENEZ";"El código de local '1300982' ya existe (línea 281)."
287;503648;"REGINA MOYA";"El código de local '503648' ya existe (línea 287)."
288;2217582;"RENTAS E INVERSIONES BETANIA SPA";"El código de local '2217582' ya existe (línea 288)."
289;2273391;"REPUESTOS OBKES SPA.";"El código de local '2273391' ya existe (línea 289)."
291;503269;"RICARDO DONOSO CORDERO";"El código de local '503269' ya existe (línea 291)."
295;1345613;"ROSA DEL CARMEN FLORES ANGEL";"El código de local '1345613' ya existe (línea 295)."
299;1940981;"SANTY SPA";"El código de local '1940981' ya existe (línea 299)."
301;2291604;"SEBASTIAN ENRIQUE OROSTICA OSORIO";"El código de local '2291604' ya existe (línea 301)."
308;851545;"SOC COM LOS ESCORPIONES LTDA";"El código de local '851545' ya existe (línea 308)."
309;1488090;"SOC. COMERCIAL E INDUSTRIAL CUADRA Y RIQUELME";"El código de local '1488090' ya existe (línea 309)."
312;1535913;"SOCIEDAD AVALOS ARAYA E HIJOS LTDA";"El código de local '1535913' ya existe (línea 312)."
314;1323509;"SOCIEDAD COMERCIAL LN LIMITADA";"El código de local '1323509' ya existe (línea 314)."
315;1332040;"SOCIEDAD COMERCIAL MINIMARKET LA AVDA";"El código de local '1332040' ya existe (línea 315)."
316;2257839;"SOCIEDAD COMERCIAL R & B SPA";"El código de local '2257839' ya existe (línea 316)."
317;2187406;"SOCIEDAD DE INVERSIONES CIRCUINORTH LTDA";"El código de local '2187406' ya existe (línea 317)."
327;2219575;"VALSER SERVICIOS SPA";"El código de local '2219575' ya existe (línea 327)."
331;2205313;"VICTOR ALARCON AGUAYO";"El código de local '2205313' ya existe (línea 331)."
333;1397890;"VICTOR FERNANDEZ VIDAL";"El código de local '1397890' ya existe (línea 333)."
335;715057;"VICTOR FREDES CARRASCO";"El código de local '715057' ya existe (línea 335)."
336;997920;"VILMA MEZA SARMIENTO";"El código de local '997920' ya existe (línea 336)."
337;2323878;"VITORIO SPA.";"El código de local '2323878' ya existe (línea 337)."
340;1750502;"WILMA ALBARRACIN PAEZ";"El código de local '1750502' ya existe (línea 340)."
342;725880;"WILSON VALDERRAMA SOLIS";"El código de local '725880' ya existe (línea 342)."
