linea;codigo;"nombre local";"motivo de fallo"
2;7051365;"MINIMARKET Y AMASANDERIA ERNA SOLIS";"El código de local '7051365' ya existe (línea 2)."
3;3490492;"CARUAJULCA LLANOS AMADO LUIS";"El código de local '3490492' ya existe (línea 3)."
4;6268195;"GUTIERREZ VELIZ ESTEBAN ALONSO";"El código de local '6268195' ya existe (línea 4)."
5;5907560;"ARAYA CORTES ALEXIS EDUARDO";"El código de local '5907560' ya existe (línea 5)."
6;7460991;"ARMANDO RODRIGO SALAZAR DE LA CRUZ";"El código de local '7460991' ya existe (línea 6)."
7;5991899;"URRUTIA ARAYA MARIA TERESA";"El código de local '5991899' ya existe (línea 7)."
8;7037090;"INVERSIONES ORREGO SPA";"El código de local '7037090' ya existe (línea 8)."
9;6939076;"SOCIEDAD COMERCIAL MIA SPA";"El código de local '6939076' ya existe (línea 9)."
10;5744635;"COMERCIAL MAUCARO LIMITADA";"El código de local '5744635' ya existe (línea 10)."
11;6864676;"ECO MARKET NUEVA VIDA SPA";"El código de local '6864676' ya existe (línea 11)."
12;7462019;"RUTH ABIGAIL CHACON COTRINA";"El código de local '7462019' ya existe (línea 12)."
13;5896435;"CARUAJULCA ZEVALLOS EDER HUGO";"El código de local '5896435' ya existe (línea 13)."
