linea;codigo;"nombre local";"motivo de fallo"
2;82139;"ROMAN DIAZ MARIA ROSA";"El código de local '82139' ya existe (línea 2)."
3;93232;"GONZALEZ ROJAS AGUSTIN ANTONIO";"El código de local '93232' ya existe (línea 3)."
4;122305;"CORREA CARMONA JORGE LUIS";"El código de local '122305' ya existe (línea 4)."
5;128393;"GONZALEZ TORRES EUDILIA DE LAS";"El código de local '128393' ya existe (línea 5)."
6;132773;"CASTELBLANCO Y CIA.";"El código de local '132773' ya existe (línea 6)."
7;136720;"PANIFICADORA EUSKADI LIMITADA";"El código de local '136720' ya existe (línea 7)."
8;138330;"LANZAROTE LTDA.";"El código de local '138330' ya existe (línea 8)."
9;140495;"SOCIEDAD PANIFICADORA SANTA GEMA";"El código de local '140495' ya existe (línea 9)."
10;141716;"PANIFICADORA NOSO PAN";"El código de local '141716' ya existe (línea 10)."
11;143134;"CRISTIAN CAVALLA Y CIA LTDA";"El código de local '143134' ya existe (línea 11)."
12;6853802;"SOCIEDAD COMERCIAL SHAM SPA";"El código de local '6853802' ya existe (línea 12)."
13;162769;"MOYANO OLIVARES MARGARITA";"El código de local '162769' ya existe (línea 13)."
14;169258;"AVILES CORREA ROSA ILEANA";"El código de local '169258' ya existe (línea 14)."
15;172306;"BASTIAS ESPINOZA MONICA DEL CARMEN";"El código de local '172306' ya existe (línea 15)."
16;4903640;"HERNANDEZ CACERES DIEGO ALEJANDRO";"El código de local '4903640' ya existe (línea 16)."
17;222431;"AEDO PAREDES MONICA NATALIA";"El código de local '222431' ya existe (línea 17)."
18;311012;"ILUSTRE MUNICIPALIDAD DE MAIPU";"El código de local '311012' ya existe (línea 18)."
19;598166;"PANIFICADORA JARGUI SPA";"El código de local '598166' ya existe (línea 19)."
20;6910301;"AQUELARRE PRODUCCIONES Y EVENTOS";"El código de local '6910301' ya existe (línea 20)."
21;1146108;"CIFUENTES LEVIO EDITH MARLEN";"El código de local '1146108' ya existe (línea 21)."
22;4908700;"QUEZADA GUTIERREZ ROSA ISABEL";"El código de local '4908700' ya existe (línea 22)."
23;6339762;"COMERCIALIZADORA DE PRODUCTOS";"El código de local '6339762' ya existe (línea 23)."
24;2471165;"LOPEZ TORRES MARIA ELISA";"El código de local '2471165' ya existe (línea 24)."
25;2606823;"FUENTE DE SODA RINCON ALEMAN";"El código de local '2606823' ya existe (línea 25)."
26;2708713;"GUIDOTTI FUENTES PABLA ANDREA";"El código de local '2708713' ya existe (línea 26)."
27;2718181;"VIANCOS PALACIOS XIMENA DEL CARMEN";"El código de local '2718181' ya existe (línea 27)."
28;6892341;"ALIMENTOS HEISENBERG LTDA";"El código de local '6892341' ya existe (línea 28)."
29;2841089;"ELABORADORA DE ALIMENTOS SANTA RO";"El código de local '2841089' ya existe (línea 29)."
30;3030628;"SOTO BARRIA ROBERTO ANDRES";"El código de local '3030628' ya existe (línea 30)."
31;3142987;"MUNOZ LOPEZ MARIANELA DEL CARMEN";"El código de local '3142987' ya existe (línea 31)."
32;3333132;"YEVENEZ BUSTOS MARIA DEL CARMEN";"El código de local '3333132' ya existe (línea 32)."
33;3358787;"COMERCIALIZADORA BEJAR LIMITADA";"El código de local '3358787' ya existe (línea 33)."
34;3372318;"SOCIEDAD GALLEGUILLOS Y CALDERON";"El código de local '3372318' ya existe (línea 34)."
35;3640162;"AVENDANO ACEITUNO ANDREA ALEJANDRA";"El código de local '3640162' ya existe (línea 35)."
36;3680291;"COMERCIAL E INVERSIONES SAN LUCAS";"El código de local '3680291' ya existe (línea 36)."
37;4008588;"INVERSIONES FADRA SPA";"Algún campo requerido está vacío."
38;158688;"ARELLANO OPAZO RAFAEL";"El código de local '158688' ya existe (línea 38)."
39;3849211;"INDUSTRIA PANADERA FUENTES Y";"El código de local '3849211' ya existe (línea 39)."
40;3857378;"SEGUEL LOPEZ NARCY LIZET";"El código de local '3857378' ya existe (línea 40)."
