linea;codigo;"nombre local";"motivo de fallo"
4;6903028;"MINIMARKET GOSEN SPA";"El código de local '6903028' ya existe (línea 4)."
9;5853158;"COMERCIAL MARIA ELENA SANHUEZA";"El código de local '5853158' ya existe (línea 9)."
10;7438092;"MINIMARKET PANADERIA Y PASTELERIA";"El código de local '7438092' ya existe (línea 10)."
11;7250390;"COMERCIALIZADORA DE ALIMENTOS";"El código de local '7250390' ya existe (línea 11)."
12;3977160;"BARRIA SOTO RAMON ALEJANDRO";"El código de local '3977160' ya existe (línea 12)."
15;5265226;"SOCIEDAD COMERCIAL Y GASTRONOMICA";"El código de local '5265226' ya existe (línea 15)."
16;7260230;"COMERCIAL MINIMERCADO Y MINIMARKET";"El código de local '7260230' ya existe (línea 16)."
17;7381037;"COMERCIAL MINIMERCADO Y MINIMARKET";"El código de local '7381037' ya existe (línea 17)."
20;6153734;"DISTRIBUIDORA GUTIJEREZ SPA";"El código de local '6153734' ya existe (línea 20)."
24;6705520;"HERNANDEZ CARRILLO BERNARDO ALEXIS";"El código de local '6705520' ya existe (línea 24)."
71;6128720;"MINIMARKET MARCO ANTONIO";"El código de local '6128720' ya existe (línea 71)."
72;6298646;"SUPERMERCADO JESUS OMAR";"El código de local '6298646' ya existe (línea 72)."
73;6209277;"ALEJANDRO EUDULIO NAVARRO NAVARRO";"El código de local '6209277' ya existe (línea 73)."
74;5344908;"MINIMARKET SEBASTIAN EDUARDO";"El código de local '5344908' ya existe (línea 74)."
75;4562800;"DIAZ URRUTIA JAIME ALFONSO";"El código de local '4562800' ya existe (línea 75)."
76;7198640;"SOCIEDAD COMERCIAL AMANSANDERIA Y";"El código de local '7198640' ya existe (línea 76)."
77;5706564;"PANADERIAS LE SIMONE SPA";"El código de local '5706564' ya existe (línea 77)."
80;7480423;"COMERCIALIZADORA DE ALIMENTOS";"El código de local '7480423' ya existe (línea 80)."
