linea;codigo;"nombre local";"motivo de fallo"
17;82755;"JULIA VEAS";"El código de local '82755' ya existe (línea 17)."
18;7401090;"IMPORTADORA Y COMERCIALIZADORA CYPP SPA";"El código de local '7401090' ya existe (línea 18)."
19;6853802;"SOCIEDAD COMERCIAL SHAMP SPA";"El código de local '6853802' ya existe (línea 19)."
20;7458813;"COMERCIAL PLAZA HEMA";"El código de local '7458813' ya existe (línea 20)."
21;6173879;"SUPERMERCADO MAYORISTA METROPOLITANO SPA";"El código de local '6173879' ya existe (línea 21)."
33;7258978;"COMERCILAIZADORA CONSTANZA";"El código de local '7258978' ya existe (línea 33)."
35;2703824;"CLAUDIA ANABALON";"El código de local '2703824' ya existe (línea 35)."
40;3948236;"COMERCIALIZADORA SERVIMARCKET LTDA";"El código de local '3948236' ya existe (línea 40)."
50;7035432;"INVERSIONES BLUE SPA";"El código de local '7035432' ya existe (línea 50)."
69;3110050;"GONZALEZ ROJAS AGUSTIN ANTONIO";"El código de local '3110050' ya existe (línea 69)."
71;170148;"ALICIA RIVERA PEÑA";"El código de local '170148' ya existe (línea 71)."
73;3105199;"AMERICAN QUICK LUNCH LIMITADA";"El código de local '3105199' ya existe (línea 73)."
75;1156438;"COMERCIAL REVELACION LIMITADA";"El código de local '1156438' ya existe (línea 75)."
81;6208341;"PANADERIA Y MINI MARKET D FORTA";"El código de local '6208341' ya existe (línea 81)."
83;5734343;"SALINAS Y BRICENO LIMITADA";"El código de local '5734343' ya existe (línea 83)."
107;6559993;"COM. RAMOS";"El código de local '6559993' ya existe (línea 107)."
119;7092961;COM.ROSEMARIE;"El código de local '7092961' ya existe (línea 119)."
