linea;codigo;"nombre local";"motivo de fallo"
4;6941843;"CARRASCAL 4486";"cURL error en linea 4: Resolving timed out after 10000 milliseconds"
6;12345;"VICUÑA MACKENA 4230";"El código de local '12345' ya existe (línea 6)."
8;468643;"UNIDAD POPULAR 3379";"cURL error en linea 8: Could not resolve host: maps.googleapis.com"
9;8117995;"EXQUIEL FERNÁNDEZ 4069";"cURL error en linea 9: Could not resolve host: maps.googleapis.com"
12;13705035.8;"RIO MAIPO 1129";"cURL error en linea 12: Could not resolve host: maps.googleapis.com"
16;77925854.8;"SANTA MARTA 0298";"cURL error en linea 16: Resolving timed out after 10000 milliseconds"
17;7337715.3;"PARGUA 921";"cURL error en linea 17: Resolving timed out after 10001 milliseconds"
26;22642193.9;"CLUB HÍPICO 3309";"cURL error en linea 26: Could not resolve host: maps.googleapis.com"
29;10811725.7;"SAN PEDRO NOLASCO 1611";"cURL error en linea 29: Could not resolve host: maps.googleapis.com"
30;11425604.8;"LOS ALPES 14140";"cURL error en linea 30: Could not resolve host: maps.googleapis.com"
33;12345;"ALBERTO LLONA 640";"El código de local '12345' ya existe (línea 33)."
36;60046;"GENERAL PRIETO 1500";"cURL error en linea 36: Resolving timed out after 10000 milliseconds"
40;12345;"VICUÑA MACKENA 4230";"El código de local '12345' ya existe (línea 40)."
42;60987;TOBALABA11567;"El código de local '60987' ya existe (línea 42)."
47;17563774.5;"LO BLANCO 0241";"cURL error en linea 47: Resolving timed out after 10001 milliseconds"
51;16297672.9;"POETA ORELLANA 13601";"cURL error en linea 51: Resolving timed out after 10001 milliseconds"
54;7591540.3;"CERRO SAN CRISTOBAL 13531";"cURL error en linea 54: Could not resolve host: maps.googleapis.com"
56;15397956.1;"DON BOSCO 14310";"cURL error en linea 56: Resolving timed out after 10000 milliseconds"
61;15620111.1;"ERNESTO RIQUELME 1693";"cURL error en linea 61: Could not resolve host: maps.googleapis.com"
63;17905266.0;"BARTOLOMÉ DÍAZ 375";"cURL error en linea 63: Could not resolve host: maps.googleapis.com"
65;76562068.6;"COLON NORTE 01078";"cURL error en linea 65: Resolving timed out after 10001 milliseconds"
70;19116240.4;"21 DE MAYO 253";"cURL error en linea 70: Resolving timed out after 10001 milliseconds"
73;77695461.6;"ANGELMO 915";"cURL error en linea 73: Resolving timed out after 10001 milliseconds"
75;11653016.3;"SANCHO DE LA HOZ 13705";"cURL error en linea 75: Could not resolve host: maps.googleapis.com"
81;15583613;"CORONA SUECA 7985";"cURL error en linea 81: Could not resolve host: maps.googleapis.com"
89;9144125;"PAÍNE 834";"cURL error en linea 89: Resolving timed out after 10001 milliseconds"
97;6757472;"JOSE MIGUEL CARRERA 5598";"cURL error en linea 97: Resolving timed out after 10001 milliseconds"
99;1040754;"EL BELLOTO 8408 LOCAL 4";"cURL error en linea 99: Resolving timed out after 10000 milliseconds"
101;8555489.1;"LAGO CALAFQUEN 2230";"cURL error en linea 101: Could not resolve host: maps.googleapis.com"
