linea;codigo;"nombre local";"motivo de fallo"
4;838764;"JUAN CARLOS BARRIA";"El código de local '838764' ya existe (línea 4)."
5;2174704;"SOCIEDAD COMERCIAL SILVER SPA";"El código de local '2174704' ya existe (línea 5)."
7;1373959;"TEXIA SOLANGE LOPEZ JARA";"El código de local '1373959' ya existe (línea 7)."
8;1521455;"EUGENIO TORRES T";"El código de local '1521455' ya existe (línea 8)."
9;1937848;"SOC COM YANINA INES CARDENAS LEFIN Y CIA LTDA";"El código de local '1937848' ya existe (línea 9)."
10;2043377;"INVERSIONES CATRILEF SPA";"El código de local '2043377' ya existe (línea 10)."
11;2262788;"MACARENA BURGOS NAGUIL";"El código de local '2262788' ya existe (línea 11)."
12;589508;"TRIVINO TRIVINO SERGIO";"El código de local '589508' ya existe (línea 12)."
13;2038151;"SOC.COMERC.CORREA Y MEJIAS SPA";"El código de local '2038151' ya existe (línea 13)."
14;2196944;"INGRID BAEZ SOTO";"El código de local '2196944' ya existe (línea 14)."
15;588385;"MAQUEHUE OLGA";"El código de local '588385' ya existe (línea 15)."
16;588441;"JARA HEIMPEL ALICIA";"El código de local '588441' ya existe (línea 16)."
17;1704650;"COMERCIAL E INVERSIONES CARRASCO SPASPA";"El código de local '1704650' ya existe (línea 17)."
18;2278645;"COMERCIAL SERV. Y TRANSPORTES POOL ALIMENTOS";"El código de local '2278645' ya existe (línea 18)."
20;2299047;"FROSY PEÃ‘A SILVA";"El código de local '2299047' ya existe (línea 20)."
23;778656;"VANESSA HIDALGO ARAVENA";"El código de local '778656' ya existe (línea 23)."
24;859364;"YESSICA AUCAPAN AGUILA";"El código de local '859364' ya existe (línea 24)."
25;924946;"VICTOR HUGO DELGADO QUEULO";"El código de local '924946' ya existe (línea 25)."
27;1356062;"CONTRERAS CONTRERAS CARLOS";"El código de local '1356062' ya existe (línea 27)."
28;2075486;"CLAUDIA CARDENAS CARDENAS";"El código de local '2075486' ya existe (línea 28)."
31;918945;"COM. CERRO ALEGRE E.I.R.L";"El código de local '918945' ya existe (línea 31)."
33;791838;"YISLEN HUISCAÃ‘ANCO BARRIENTOS";"El código de local '791838' ya existe (línea 33)."
34;1430122;"SOC.COM.VALLE CORDILLERA LTDA.";"El código de local '1430122' ya existe (línea 34)."
35;1434181;"CESAR CARO PEREZ";"El código de local '1434181' ya existe (línea 35)."
37;2252633;"COMERC.JC SPA";"El código de local '2252633' ya existe (línea 37)."
38;589822;"BARRIENTOS BARRIENTOS LUIS";"El código de local '589822' ya existe (línea 38)."
40;927711;"MARCELA EUGENIA MEDINA MUÃ‘OZ";"El código de local '927711' ya existe (línea 40)."
41;1359039;"ROCIO LOAIZA CERON PANIFICADORA EIRL";"El código de local '1359039' ya existe (línea 41)."
43;1720996;"PATRICIA CARO PINIAO0";"El código de local '1720996' ya existe (línea 43)."
44;2282894;"MINIMARKET MARCELA MEDINA E.I.R.L";"El código de local '2282894' ya existe (línea 44)."
45;2292432;"ALEX RIGOBERTO CHEUQUEMAN SOTO";"El código de local '2292432' ya existe (línea 45)."
46;586843;"HIPP RUIZ ELIZABETH NORA";"El código de local '586843' ya existe (línea 46)."
47;589038;"HERNANDEZ MANZANARES KARIN B.";"El código de local '589038' ya existe (línea 47)."
48;700595;"BLUE MARKET SPA";"El código de local '700595' ya existe (línea 48)."
49;712359;"MARIA ARRIAGADA MUNOZ";"El código de local '712359' ya existe (línea 49)."
52;1757676;"LOVERA COMERCIAL E INVERSIONES S.P.A";"El código de local '1757676' ya existe (línea 52)."
53;1799862;"SOCIEDAD VIVEMARKET LTDA";"El código de local '1799862' ya existe (línea 53)."
54;1853204;"ALEJANDRA RAUQUE SANTIBAÃ‘EZ";"El código de local '1853204' ya existe (línea 54)."
