linea;codigo;"nombre local";"motivo de fallo"
2;2115887;"MINIMARKET ARAMON S LIMITADA";"El código de local '2115887' ya existe (línea 2)."
5;1323445;"OLGA BARRIOS MORAGA";"El código de local '1323445' ya existe (línea 5)."
6;2403771;"K Y R HERMANOS";"El código de local '2403771' ya existe (línea 6)."
7;1354696;"MIGUEL ALEJANDRO AVILA ESPINOZA";"El código de local '1354696' ya existe (línea 7)."
9;1480081;"JUDITH BRAVO MORA";"El código de local '1480081' ya existe (línea 9)."
10;839447;"PAOLA SOTO ROJAS";"El código de local '839447' ya existe (línea 10)."
11;2099305;"SUPERMERCADOS AQUI MARKET SPA";"El código de local '2099305' ya existe (línea 11)."
12;1736808;"JORGE LOPEZ ACUÃ‘A";"El código de local '1736808' ya existe (línea 12)."
13;561971;"RETAMAL GARCIA GAMALIER";"El código de local '561971' ya existe (línea 13)."
16;592135;"CASTRO LARA ADELAIDA";"El código de local '592135' ya existe (línea 16)."
17;1577209;"VICTOR MOYA ARAVENA";"El código de local '1577209' ya existe (línea 17)."
21;564073;"CHAVARRIA SIERRA CLAUDIA VERON";"El código de local '564073' ya existe (línea 21)."
22;741518;"SOCIEDAD NAVARRETE DONOSO CESAR Y OTRA LIMITA";"El código de local '741518' ya existe (línea 22)."
23;815726;"COMERCIAL BARHATTAN LTDA";"El código de local '815726' ya existe (línea 23)."
24;2283910;"CESAR EUGENIO DIAZ TRONCOSO";"El código de local '2283910' ya existe (línea 24)."
25;729201;"ROJAS RAMIRES JIMMY";"El código de local '729201' ya existe (línea 25)."
27;2356901;"SOC. COM. ALRUIZ Y CONTRERAS SPA";"El código de local '2356901' ya existe (línea 27)."
28;2175725;"MARGOT DE LAS MERCEDES CABEZA ORELLANA";"El código de local '2175725' ya existe (línea 28)."
32;722999;"COMERCIALIZADORA SARA GONZALEZ VALDES SPA";"El código de local '722999' ya existe (línea 32)."
33;850604;"COMERCIAL M Y C SPA";"El código de local '850604' ya existe (línea 33)."
34;2220811;"MACARENA ESCOBAR VALDEZ";"El código de local '2220811' ya existe (línea 34)."
35;2298861;"CAMILITO SPA";"El código de local '2298861' ya existe (línea 35)."
36;792703;"SAN MARTIN ARANDA JUAN ENRIQUE";"El código de local '792703' ya existe (línea 36)."
39;1360736;"ISABEL ANDREA CAMPOS ALCAINO";"El código de local '1360736' ya existe (línea 39)."
41;780325;"COMERCIAL JESSICA HERRERA BELTRAN E.I.R.L.";"El código de local '780325' ya existe (línea 41)."
43;724043;"MARGARITA VIGNOLO LTDA";"El código de local '724043' ya existe (línea 43)."
44;2199624;"DON BASTY SPA";"El código de local '2199624' ya existe (línea 44)."
45;788769;"COMERCIAL PALMA VERGARA LIMITADA";"El código de local '788769' ya existe (línea 45)."
46;2013522;"ALMACENES MAXI SPA";"El código de local '2013522' ya existe (línea 46)."
47;2288546;"BOTILLERIA RED MOON SPA";"El código de local '2288546' ya existe (línea 47)."
50;883639;"WILDO RAMIREZ REYES";"El código de local '883639' ya existe (línea 50)."
51;698895;"FUENZALIDA GAJARDO MARTA";"El código de local '698895' ya existe (línea 51)."
52;2141785;"SOCIEDAD COMERCIAL SANTA MARTA SPA";"El código de local '2141785' ya existe (línea 52)."
53;776475;"YANET DEL CARMEN DIAZ DIAZ";"El código de local '776475' ya existe (línea 53)."
54;1325755;"RIVERA FUENZALIDA HECTO MAURICIO";"El código de local '1325755' ya existe (línea 54)."
55;717069;"ROJAS ALVAREZ MARINA ROSA";"El código de local '717069' ya existe (línea 55)."
56;2143962;"MARTI Y CRIS SPA";"El código de local '2143962' ya existe (línea 56)."
57;2150103;"SOCIEDAD COMERCIAL SANTA FE SPA";"El código de local '2150103' ya existe (línea 57)."
58;2377257;"COMERCIAL QUICHARCO SPA";"El código de local '2377257' ya existe (línea 58)."
59;1922260;"RAUL ALEJANDRO MUÃ‘OS FARIAS";"El código de local '1922260' ya existe (línea 59)."
60;561247;"GRACIA MEDINA VICTORIA";"El código de local '561247' ya existe (línea 60)."
62;560939;"GONZALEZ ALEGRIA MARIA";"El código de local '560939' ya existe (línea 62)."
63;559725;"ALARCON SILVA HECTOR";"El código de local '559725' ya existe (línea 63)."
64;2277740;"ALBA CARRASCO ACEVEDO";"El código de local '2277740' ya existe (línea 64)."
65;2187051;"ALBERT ALEXANDRE JOSÃ‰ ESPINOZA MANZOR";"El código de local '2187051' ya existe (línea 65)."
66;1576267;"COMERCIAL EL PARAISO LTDA.";"El código de local '1576267' ya existe (línea 66)."
67;1921701;"NATALY DEL CARMEN RAMIREZ RIQUELME";"El código de local '1921701' ya existe (línea 67)."
68;802390;"MARIA GAETE VALENZUELA";"El código de local '802390' ya existe (línea 68)."
69;1510328;"VIOLETA TORO ROJAS";"El código de local '1510328' ya existe (línea 69)."
70;1849395;"ROJAS VALDES JOSE DOLORES";"El código de local '1849395' ya existe (línea 70)."
71;2318131;"COMERCIAL LOS VASQUEZ SPA";"El código de local '2318131' ya existe (línea 71)."
72;725068;"ANDRADES HERNANDEZ GUILERMO.I";"El código de local '725068' ya existe (línea 72)."
73;2227909;"CARLOS ALBERTO CID VEGA";"El código de local '2227909' ya existe (línea 73)."
74;1469370;"MARIELA NOVOA RIVERO";"El código de local '1469370' ya existe (línea 74)."
75;1692544;"CARLOS MAURICIO ANTONIO SAAVEDRA VERDUGO";"El código de local '1692544' ya existe (línea 75)."
77;2345476;"SOC.COMERCIAL ZAMBRANO CABEZAS LTDA";"El código de local '2345476' ya existe (línea 77)."
78;2265232;"JARA E IBARGARAY SPA";"El código de local '2265232' ya existe (línea 78)."
79;1896537;"DISTRIBUIDORA SAN LUIS SPA";"El código de local '1896537' ya existe (línea 79)."
80;2045436;"DISTRIBUIDORA Y COMERCIALIZADORA C Y C SPA";"El código de local '2045436' ya existe (línea 80)."
81;1370009;"MAURICIO OLIVERA OLIVERA";"El código de local '1370009' ya existe (línea 81)."
82;2340558;"COMERCIAL A Y N SPA";"El código de local '2340558' ya existe (línea 82)."
83;696159;"VERONICA BUSTOS SALAZAR";"El código de local '696159' ya existe (línea 83)."
84;2204714;"AFULLMARKET SPA";"El código de local '2204714' ya existe (línea 84)."
86;1643296;"ROSA TRONCOSO BARRERA";"El código de local '1643296' ya existe (línea 86)."
87;2314356;"SOCIEDAD DE INVERCIONES GARRIDO LIMITADA";"El código de local '2314356' ya existe (línea 87)."
88;2278768;"FLOR MARIA LATORRE CHACON";"El código de local '2278768' ya existe (línea 88)."
89;1447590;"NORMA ANDREA FLORES MUÃ‘OZ";"El código de local '1447590' ya existe (línea 89)."
90;1397519;"NELLY LAGOS MUNOZ";"El código de local '1397519' ya existe (línea 90)."
91;2370344;"PERLA NEGRA SPA";"El código de local '2370344' ya existe (línea 91)."
94;897061;"INES DEL PILAR NAVARRETE UBAL";"El código de local '897061' ya existe (línea 94)."
95;2317368;"SOCIEDAD D&H SPA";"El código de local '2317368' ya existe (línea 95)."
96;927136;"CAROLINA ASTUDILLO ARAVENA";"El código de local '927136' ya existe (línea 96)."
97;1928580;"SOCIEDAD COMERCIAL UNO SUR LIMITADA";"El código de local '1928580' ya existe (línea 97)."
98;2101910;"NICOLE ALEJANDRA ROMERO CABELLO";"El código de local '2101910' ya existe (línea 98)."
99;1578350;"SUPERMERCADO SANTA TERESITA SPA";"El código de local '1578350' ya existe (línea 99)."
