linea;codigo;"nombre local";"motivo de fallo"
2;4470419;"ARANEDA FREIRE LUIS ARMANDO";"El código de local '4470419' ya existe (línea 2)."
3;6831826;"PANADERIA Y PASTELERIA FEEDIPAN SPA";"El código de local '6831826' ya existe (línea 3)."
4;6287498;"GARAI CASTILLO LUIS ARANEDA";"El código de local '6287498' ya existe (línea 4)."
5;4045033;"OLIVIA MUÑOZ GISELA ORIANA";"El código de local '4045033' ya existe (línea 5)."
6;7396047;"RIVERA LAGOS ANDRES DEL CARMEN";"El código de local '7396047' ya existe (línea 6)."
7;5015159;"VILLALOBOS PEREZ OLGA AMELIA";"El código de local '5015159' ya existe (línea 7)."
8;5645862;"SUPERMERCADO MARISA ALEJANDRA SAEZ";"El código de local '5645862' ya existe (línea 8)."
9;5015158;"ESTRADA OPORTUS JAVIER ENRIQUE";"El código de local '5015158' ya existe (línea 9)."
10;4035000;"TRONCOSO HENRIQUEZ CARMEN CECILIA";"El código de local '4035000' ya existe (línea 10)."
11;6845671;"CARRERA SANHUEZA PAOLA ERMINIA";"El código de local '6845671' ya existe (línea 11)."
12;6192146;"MINIMARKET HECTOR ANDRES RODRIGUEZ";"El código de local '6192146' ya existe (línea 12)."
13;7375424;"VALENZUELA AGURTO NORMA PAMELA";"El código de local '7375424' ya existe (línea 13)."
14;7472039;"MAYORINCA JARA JOCELYN JORDANA";"El código de local '7472039' ya existe (línea 14)."
15;7411501;"RIVERA RIVERA CLAUDIA YOHANNA";"El código de local '7411501' ya existe (línea 15)."
16;7471952;"PROV SUSAN MACARENA MORAGA URRUTIA";"El código de local '7471952' ya existe (línea 16)."
32;2122516;"JOPSE CARRILO";"El código de local '2122516' ya existe (línea 32)."
33;3306875;"CIPRIANO PEREZ";"El código de local '3306875' ya existe (línea 33)."
34;6036144;"DAYAN DUPUY AGUAYO VENTAS";"El código de local '6036144' ya existe (línea 34)."
35;6737850;"JOSE AGUAYO BUSTOS";"El código de local '6737850' ya existe (línea 35)."
36;6218742;"RONALD GONZALEZ";"El código de local '6218742' ya existe (línea 36)."
37;7101719;"HERMANA SANCHEZ";"El código de local '7101719' ya existe (línea 37)."
38;5123065;"LOS COMPADRES ALARCON";"El código de local '5123065' ya existe (línea 38)."
39;6682259;"AMANSEDRIA Y MINIMARKET BYF";"El código de local '6682259' ya existe (línea 39)."
40;4428257;"ARIEL QUILODRAN";"El código de local '4428257' ya existe (línea 40)."
41;6104374;"LUIS PEDRO AGUILAR";"El código de local '6104374' ya existe (línea 41)."
42;6331811;"AMASANDERIA TORRES SPA";"El código de local '6331811' ya existe (línea 42)."
43;5161239;"COMERCIAL EDITH VERDEJO";"El código de local '5161239' ya existe (línea 43)."
